train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.1493702829,  0.1482953131,  0.5371817946,  0.95205390,  0.95233732,  0.95043772,  0.95079738,  0.81226355,  0.81426537
 0.1443519890,  0.1463221908,  0.4889555871,  0.95345777,  0.95372814,  0.95211780,  0.95246780,  0.82573766,  0.82774806
 0.1447312236,  0.1475308686,  0.4975902438,  0.95292020,  0.95316815,  0.95114511,  0.95147365,  0.82289153,  0.82486385
 0.1402943432,  0.1448775679,  0.4598374367,  0.95419526,  0.95448953,  0.95211780,  0.95248729,  0.83380771,  0.83586138
 0.1430057436,  0.1455823779,  0.4574097395,  0.95399094,  0.95426238,  0.95207357,  0.95241380,  0.83488852,  0.83694768
 0.1443625987,  0.1466895640,  0.4881695807,  0.95332450,  0.95358938,  0.95176411,  0.95209444,  0.82584572,  0.82786071
 0.1432450563,  0.1465291530,  0.5120716095,  0.95321786,  0.95348918,  0.95180827,  0.95213771,  0.81939691,  0.82136285
 0.1443697810,  0.1457937211,  0.4875806868,  0.95351112,  0.95378292,  0.95220619,  0.95255244,  0.82552147,  0.82755679
 0.1446456462,  0.1457215250,  0.4419619143,  0.95408422,  0.95436805,  0.95207357,  0.95243168,  0.83968008,  0.84175152
 0.1429522485,  0.1459597647,  0.4398542047,  0.95380431,  0.95407081,  0.95180827,  0.95216227,  0.84014845,  0.84219646
 0.1424781382,  0.1476793289,  0.4924604893,  0.95303571,  0.95328623,  0.95110089,  0.95142907,  0.82393628,  0.82592130
 0.1430855542,  0.1457306892,  0.4311721027,  0.95403093,  0.95432198,  0.95189673,  0.95227474,  0.84324676,  0.84532064
 0.1432651728,  0.1448829174,  0.4433552027,  0.95415974,  0.95444876,  0.95238304,  0.95274931,  0.83881545,  0.84088951
 0.1419780254,  0.1461936682,  0.4372023642,  0.95370215,  0.95397061,  0.95202935,  0.95236623,  0.84130132,  0.84334564
 0.1443099082,  0.1462790966,  0.4997568130,  0.95373327,  0.95400369,  0.95242727,  0.95276588,  0.82354003,  0.82552713
 0.1463307589,  0.1452558786,  0.4240709841,  0.95425749,  0.95456594,  0.95225042,  0.95261931,  0.84573263,  0.84779000
 0.1433407366,  0.1455870569,  0.4796522260,  0.95360440,  0.95387483,  0.95207357,  0.95242900,  0.82775515,  0.82979983
 0.1428952664,  0.1470760703,  0.4678335786,  0.95329785,  0.95355380,  0.95167565,  0.95198780,  0.83124977,  0.83328176
 0.1435416639,  0.1458555311,  0.4717979431,  0.95371991,  0.95398504,  0.95242727,  0.95276707,  0.83045721,  0.83250576
 0.1424257308,  0.1462900490,  0.4589090347,  0.95342225,  0.95369393,  0.95198512,  0.95229506,  0.83333933,  0.83538347
 0.1477372646,  0.1462971419,  0.5017255545,  0.95343113,  0.95370036,  0.95180827,  0.95215893,  0.82307166,  0.82503134
 0.1594082415,  0.1487957835,  0.5474888086,  0.95188951,  0.95216864,  0.95039350,  0.95077837,  0.80966961,  0.81161726
 0.1411430091,  0.1467605680,  0.4611429572,  0.95348889,  0.95375067,  0.95194095,  0.95224905,  0.83308715,  0.83512866
 0.1494701803,  0.1467277110,  0.3910333216,  0.95389760,  0.95424348,  0.95171988,  0.95210922,  0.85520768,  0.85724884
 0.1432029903,  0.1461776346,  0.4992720783,  0.95340002,  0.95366716,  0.95180827,  0.95214671,  0.82249522,  0.82447559
 0.1447817683,  0.1458705962,  0.4416955709,  0.95387983,  0.95414853,  0.95176411,  0.95211834,  0.83968008,  0.84173000
 0.1455319673,  0.1479056180,  0.5321512818,  0.95278251,  0.95305246,  0.95123351,  0.95158017,  0.81446123,  0.81642908
 0.1429640502,  0.1456165463,  0.4324791729,  0.95390654,  0.95417958,  0.95180827,  0.95215899,  0.84198582,  0.84405696
 0.1467247456,  0.1452383250,  0.4785339236,  0.95391542,  0.95419514,  0.95216197,  0.95251739,  0.83002484,  0.83205473
 0.1437316686,  0.1467507035,  0.4559877217,  0.95333338,  0.95359290,  0.95171988,  0.95204109,  0.83431208,  0.83636749
 0.1457923204,  0.1472112089,  0.3973185420,  0.95383096,  0.95409709,  0.95211780,  0.95248449,  0.85319018,  0.85521352
 0.1453657150,  0.1461907476,  0.4347195327,  0.95379990,  0.95407146,  0.95194095,  0.95228970,  0.84137332,  0.84344238
 0.1455934197,  0.1458601356,  0.4257899523,  0.95419973,  0.95449561,  0.95216197,  0.95254040,  0.84443563,  0.84652013
 0.1432027519,  0.1460695863,  0.4216130376,  0.95399982,  0.95427841,  0.95220619,  0.95255882,  0.84515619,  0.84722865
 0.1465508938,  0.1466970146,  0.5149453878,  0.95320010,  0.95346814,  0.95154303,  0.95186931,  0.81896460,  0.82091051
 0.1428382099,  0.1459216177,  0.4409100413,  0.95398206,  0.95425820,  0.95189673,  0.95224339,  0.84022051,  0.84227568
 0.1428104639,  0.1465187073,  0.5268603563,  0.95334226,  0.95362049,  0.95176411,  0.95213300,  0.81694710,  0.81891751
 0.1436145753,  0.1453127265,  0.4595189989,  0.95412862,  0.95441806,  0.95194095,  0.95228404,  0.83413196,  0.83619690
 0.1433721334,  0.1457040757,  0.4438594282,  0.95389760,  0.95416677,  0.95189673,  0.95223343,  0.83895952,  0.84101295
 0.1426803321,  0.1453105509,  0.4470925331,  0.95411086,  0.95439690,  0.95194095,  0.95228356,  0.83798683,  0.84004873
 0.1418363750,  0.1459115595,  0.4409989119,  0.95384431,  0.95410782,  0.95163143,  0.95198220,  0.83968008,  0.84172571
 0.1420098245,  0.1455011964,  0.4484289289,  0.95391983,  0.95418620,  0.95180827,  0.95214534,  0.83755451,  0.83960116
 0.1557329595,  0.1484185606,  0.5332908630,  0.95193392,  0.95221514,  0.95021665,  0.95059222,  0.81233561,  0.81436312
 0.1424485594,  0.1465039551,  0.4245282710,  0.95368439,  0.95395058,  0.95194095,  0.95228100,  0.84472388,  0.84675413
 0.1590313613,  0.1478495747,  0.5436599255,  0.95254260,  0.95281601,  0.95096827,  0.95132381,  0.81132686,  0.81330442
 0.1430291235,  0.1476622820,  0.4624391496,  0.95307130,  0.95331347,  0.95141035,  0.95170617,  0.83229458,  0.83431911
 0.1422717869,  0.1459924281,  0.4353099465,  0.95372432,  0.95399278,  0.95185250,  0.95218641,  0.84076089,  0.84283870
 0.1430583745,  0.1469885558,  0.4763546288,  0.95327562,  0.95353526,  0.95163143,  0.95195323,  0.82890803,  0.83092469
 0.1417451650,  0.1462666392,  0.4458521307,  0.95367104,  0.95393586,  0.95171988,  0.95206100,  0.83841914,  0.84046501
 0.1472653598,  0.1483115852,  0.5478696227,  0.95237374,  0.95265764,  0.95087981,  0.95126253,  0.80992180,  0.81187963
