train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.0581379160,  0.0602041669,  0.4341808856,  0.98425937,  0.98415124,  0.98227078,  0.98244798,  0.85722518,  0.85985905
 0.0573846102,  0.0608827099,  0.4391788542,  0.98390394,  0.98403352,  0.98112124,  0.98153144,  0.85996324,  0.86240679
 0.0590525456,  0.0597736910,  0.4292501807,  0.98476136,  0.98452586,  0.98288971,  0.98292547,  0.85852218,  0.86111146
 0.0588365085,  0.0610829033,  0.4388360083,  0.98392171,  0.98402655,  0.98090017,  0.98127031,  0.86208886,  0.86441392
 0.0588885248,  0.0601026677,  0.4265303612,  0.98486799,  0.98458964,  0.98284554,  0.98283231,  0.85700905,  0.85970438
 0.0577327199,  0.0623140782,  0.4410050213,  0.98321086,  0.98347908,  0.97948539,  0.98009521,  0.85935080,  0.86181092
 0.0584214926,  0.0599389747,  0.4276917577,  0.98475248,  0.98448372,  0.98280132,  0.98279142,  0.85960299,  0.86215156
 0.0603894815,  0.0590678044,  0.4239992499,  0.98504573,  0.98457372,  0.98372978,  0.98350704,  0.85758549,  0.86029911
 0.0578806922,  0.0602498762,  0.4304446578,  0.98437488,  0.98425120,  0.98235917,  0.98250437,  0.86122417,  0.86363792
 0.0585611165,  0.0605489910,  0.4356079102,  0.98414826,  0.98417109,  0.98129809,  0.98161072,  0.86111611,  0.86352223
 0.0580101125,  0.0604958832,  0.4361449480,  0.98406386,  0.98407704,  0.98116547,  0.98147190,  0.86129624,  0.86369240
 0.0583906583,  0.0611019917,  0.4351037741,  0.98412162,  0.98410422,  0.98143071,  0.98169231,  0.86046761,  0.86290604
 0.0579373762,  0.0606870353,  0.4357350171,  0.98406833,  0.98405427,  0.98129809,  0.98157513,  0.85978311,  0.86226487
 0.0579969175,  0.0598534159,  0.4314956069,  0.98467696,  0.98450518,  0.98284554,  0.98295170,  0.86324173,  0.86555904
 0.0593505017,  0.0617632382,  0.4366179705,  0.98372620,  0.98383689,  0.98072332,  0.98108661,  0.85859424,  0.86111569
 0.0585767142,  0.0608629808,  0.4365836084,  0.98399723,  0.98403680,  0.98116547,  0.98149002,  0.86068380,  0.86309969
 0.0586656928,  0.0593141355,  0.4305035472,  0.98467255,  0.98440194,  0.98275709,  0.98274040,  0.85935080,  0.86190951
 0.0574227348,  0.0595323779,  0.4296605587,  0.98467696,  0.98443538,  0.98280132,  0.98282552,  0.86075586,  0.86322546
 0.0588530190,  0.0608188435,  0.4343016446,  0.98411721,  0.98404080,  0.98187286,  0.98208225,  0.85481137,  0.85756958
 0.0589036755,  0.0601860285,  0.4317362607,  0.98430377,  0.98417997,  0.98231494,  0.98246199,  0.85963899,  0.86214370
 0.0578458384,  0.0602186806,  0.4307019114,  0.98449039,  0.98433739,  0.98249179,  0.98261333,  0.85992724,  0.86241567
 0.0588389523,  0.0609432943,  0.4347914755,  0.98404610,  0.98409003,  0.98116547,  0.98149002,  0.86061174,  0.86303526
 0.0585916527,  0.0594861060,  0.4253702760,  0.98500127,  0.98463750,  0.98306656,  0.98296446,  0.85913461,  0.86173248
 0.0610795692,  0.0608276874,  0.4445242584,  0.98379284,  0.98396760,  0.98090017,  0.98136997,  0.86327773,  0.86552525
 0.0578604825,  0.0600361377,  0.4267915487,  0.98465031,  0.98440164,  0.98275709,  0.98277104,  0.85938680,  0.86193156
 0.0578591228,  0.0613446161,  0.4364423156,  0.98374844,  0.98378253,  0.98098862,  0.98131114,  0.85715318,  0.85976040
 0.0577973239,  0.0598934218,  0.4302213490,  0.98463255,  0.98444808,  0.98284554,  0.98292375,  0.86201680,  0.86440450
 0.0590257645,  0.0619619563,  0.4388308823,  0.98344189,  0.98354250,  0.98067909,  0.98104113,  0.85603631,  0.85868520
 0.0575209185,  0.0603835396,  0.4269220829,  0.98474807,  0.98447734,  0.98280132,  0.98278922,  0.85758549,  0.86024565
 0.0582991019,  0.0603227913,  0.4277127385,  0.98466367,  0.98441643,  0.98280132,  0.98282552,  0.85639656,  0.85910851
 0.0595051646,  0.0615625642,  0.4361644685,  0.98384172,  0.98382431,  0.98107702,  0.98134887,  0.85351443,  0.85633266
 0.0573620796,  0.0604447722,  0.4364182055,  0.98425049,  0.98425907,  0.98129809,  0.98159987,  0.86234105,  0.86468387
 0.0588902123,  0.0610352978,  0.4338878095,  0.98411274,  0.98400497,  0.98200548,  0.98218721,  0.85333431,  0.85616714
 0.0575860627,  0.0601704754,  0.4337803721,  0.98430377,  0.98425066,  0.98182863,  0.98205596,  0.86187267,  0.86424768
 0.0605490915,  0.0606691390,  0.4411920607,  0.98400611,  0.98409444,  0.98090017,  0.98125702,  0.86482692,  0.86699027
 0.0578822717,  0.0606302060,  0.4332937896,  0.98422825,  0.98416007,  0.98191708,  0.98212135,  0.85949492,  0.86199754
 0.0584290922,  0.0609458834,  0.4344052672,  0.98401499,  0.98395693,  0.98165178,  0.98187643,  0.85679287,  0.85943812
 0.0585373156,  0.0604042783,  0.4314379692,  0.98425049,  0.98415822,  0.98204970,  0.98223472,  0.86035955,  0.86281729
 0.0582093410,  0.0609729625,  0.4348809421,  0.98413938,  0.98415595,  0.98125386,  0.98156995,  0.85974711,  0.86222804
 0.0576168112,  0.0607166775,  0.4360632002,  0.98404610,  0.98406690,  0.98112124,  0.98143113,  0.86176461,  0.86412811
 0.0578200407,  0.0626790598,  0.4394010603,  0.98335749,  0.98357189,  0.98001593,  0.98053247,  0.85794574,  0.86048579
 0.0593482479,  0.0596345812,  0.4258831441,  0.98508126,  0.98471785,  0.98311079,  0.98301673,  0.85682893,  0.85956472
 0.0577219129,  0.0600245260,  0.4320370555,  0.98445040,  0.98429602,  0.98253602,  0.98265684,  0.85913461,  0.86166602
 0.0580067560,  0.0603233278,  0.4322305620,  0.98445481,  0.98435712,  0.98222655,  0.98239952,  0.86331373,  0.86560464
 0.0582073405,  0.0613102317,  0.4382537603,  0.98382843,  0.98392761,  0.98085594,  0.98122162,  0.86154842,  0.86390465
 0.0576440319,  0.0616424568,  0.4384540021,  0.98368621,  0.98385060,  0.98067909,  0.98111570,  0.86043161,  0.86284828
 0.0576229095,  0.0589678846,  0.4272791445,  0.98497021,  0.98467088,  0.98293394,  0.98290348,  0.86468279,  0.86695415
 0.0576358661,  0.0597940087,  0.4309554696,  0.98457479,  0.98440790,  0.98262447,  0.98274767,  0.86216092,  0.86454010
 0.0583835468,  0.0608814918,  0.4361112118,  0.98394835,  0.98397541,  0.98107702,  0.98139113,  0.85956693,  0.86204332
 0.0589442253,  0.0605209246,  0.4358124435,  0.98419714,  0.98419327,  0.98143071,  0.98171443,  0.86262923,  0.86495519
 0.0577422790,  0.0605683550,  0.4340525270,  0.98416603,  0.98413801,  0.98151916,  0.98177314,  0.85963899,  0.86213565
 0.0642989874,  0.0641864017,  0.4589124620,  0.98173141,  0.98240554,  0.97771686,  0.97874659,  0.86273730,  0.86491734
 0.0580305941,  0.0598457977,  0.4334307015,  0.98436153,  0.98428810,  0.98204970,  0.98224390,  0.86046761,  0.86291838
 0.0580875278,  0.0611865856,  0.4340397716,  0.98396170,  0.98393613,  0.98120964,  0.98147231,  0.85819793,  0.86076826
 0.0578162186,  0.0610737875,  0.4375451505,  0.98391283,  0.98400813,  0.98081172,  0.98117620,  0.86043161,  0.86285293
 0.0584332570,  0.0612955578,  0.4311211109,  0.98409498,  0.98399568,  0.98191708,  0.98210382,  0.85736930,  0.85998535
 0.0575681515,  0.0592398830,  0.4282124043,  0.98482358,  0.98458934,  0.98306656,  0.98309749,  0.86396223,  0.86625308
 0.0586090796,  0.0613809861,  0.4338823855,  0.98392171,  0.98387039,  0.98138648,  0.98161554,  0.85715318,  0.85977656
 0.0583033562,  0.0610527545,  0.4384940565,  0.98386395,  0.98395079,  0.98103279,  0.98138332,  0.85927874,  0.86176330
 0.0595370457,  0.0634139925,  0.4447509944,  0.98255336,  0.98300105,  0.97860110,  0.97941357,  0.85722518,  0.85976297
 0.0586491339,  0.0633574054,  0.4430992305,  0.98268664,  0.98303300,  0.97904325,  0.97974336,  0.85812587,  0.86063701
 0.0573720224,  0.0605670214,  0.4317644238,  0.98418826,  0.98408866,  0.98200548,  0.98219383,  0.85837805,  0.86094517
 0.0590740554,  0.0619361475,  0.4401981831,  0.98342413,  0.98364502,  0.98010433,  0.98063982,  0.85877436,  0.86126858
 0.0588145778,  0.0616163537,  0.4419398308,  0.98347300,  0.98370236,  0.98019278,  0.98075175,  0.85920668,  0.86167598
 0.0588967986,  0.0596141890,  0.4305638969,  0.98467255,  0.98449641,  0.98280132,  0.98290098,  0.86385417,  0.86613655
 0.0584146194,  0.0596449524,  0.4255850613,  0.98485023,  0.98450607,  0.98297817,  0.98288280,  0.85935080,  0.86192888
 0.0573113784,  0.0602202453,  0.4301013052,  0.98448592,  0.98433387,  0.98258024,  0.98270684,  0.86133230,  0.86374086
 0.0579097271,  0.0594550334,  0.4299216866,  0.98473471,  0.98451906,  0.98302239,  0.98307192,  0.86223292,  0.86460853
 0.0581736490,  0.0601862408,  0.4279966354,  0.98464143,  0.98444104,  0.98275709,  0.98281974,  0.86133230,  0.86376029
 0.0588229597,  0.0601429828,  0.4355482459,  0.98426825,  0.98426926,  0.98151916,  0.98180151,  0.86241311,  0.86475223
 0.0629098192,  0.0618664846,  0.4479126632,  0.98339748,  0.98369765,  0.97952956,  0.98017186,  0.86306155,  0.86530411
 0.0579996109,  0.0605843179,  0.4359819293,  0.98422825,  0.98422968,  0.98134232,  0.98163193,  0.86259323,  0.86492002
 0.0581157282,  0.0591147691,  0.4291282296,  0.98494351,  0.98470050,  0.98306656,  0.98308861,  0.86453867,  0.86679983
 0.0577766299,  0.0601982847,  0.4302718937,  0.98453927,  0.98435968,  0.98280132,  0.98286742,  0.85866630,  0.86122584
 0.0574821308,  0.0610469654,  0.4334391654,  0.98402834,  0.98397052,  0.98160756,  0.98183644,  0.85924274,  0.86175847
