train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.1021950617,  0.1038167477,  0.5882262588,  0.96196121,  0.96243906,  0.95755595,  0.95854038,  0.77054435,  0.77598852
 0.1002314538,  0.1037252471,  0.5804264545,  0.96215671,  0.96261406,  0.95768857,  0.95864087,  0.78059590,  0.78585780
 0.1005112752,  0.1041871458,  0.5830959082,  0.96184123,  0.96238828,  0.95698118,  0.95803857,  0.78149658,  0.78672045
 0.0994300544,  0.1046041846,  0.5858901739,  0.96136141,  0.96200573,  0.95649481,  0.95764822,  0.77991140,  0.78517836
 0.1001053825,  0.1043398380,  0.5868233442,  0.96132588,  0.96198201,  0.95653903,  0.95769167,  0.77919084,  0.78446287
 0.0992751941,  0.1036435217,  0.5827944875,  0.96205008,  0.96253282,  0.95768857,  0.95867449,  0.77915484,  0.78445154
 0.0998465791,  0.1055632308,  0.5872898698,  0.96077055,  0.96152532,  0.95587587,  0.95710814,  0.78182077,  0.78699684
 0.1002208218,  0.1045776010,  0.5837448239,  0.96159244,  0.96220636,  0.95667166,  0.95778465,  0.78081203,  0.78604686
 0.1020806804,  0.1040694788,  0.5952669978,  0.96170795,  0.96229422,  0.95689273,  0.95797694,  0.76722991,  0.77272016
 0.1005272120,  0.1044911072,  0.5819545984,  0.96171242,  0.96228421,  0.95693696,  0.95802099,  0.79284507,  0.79772586
 0.1000480279,  0.1045387760,  0.5810084343,  0.96185017,  0.96239412,  0.95706958,  0.95813406,  0.78326190,  0.78844583
 0.0996031389,  0.1046603173,  0.5817621350,  0.96156579,  0.96216875,  0.95676011,  0.95786887,  0.78517133,  0.79027933
 0.1001359820,  0.1049234420,  0.5809199214,  0.96158803,  0.96217442,  0.95680434,  0.95789415,  0.79172820,  0.79664373
 0.0998630896,  0.1042253152,  0.5830948353,  0.96156579,  0.96216339,  0.95680434,  0.95789415,  0.78726089,  0.79231882
 0.1007660031,  0.1044243351,  0.5798195004,  0.96197009,  0.96248323,  0.95733488,  0.95836741,  0.78279352,  0.78799742
 0.1010293514,  0.1045159996,  0.5850393176,  0.96153027,  0.96216112,  0.95653903,  0.95767421,  0.78034371,  0.78559202
 0.0999219120,  0.1036323085,  0.5782308578,  0.96258318,  0.96296179,  0.95799804,  0.95889556,  0.78160465,  0.78683990
 0.0998998284,  0.1058544219,  0.5870987177,  0.96063280,  0.96140915,  0.95587587,  0.95712525,  0.78657633,  0.79160088
 0.1015353426,  0.1060104519,  0.5849391818,  0.96070391,  0.96146858,  0.95578742,  0.95702416,  0.78917032,  0.79413241
 0.1011142135,  0.1037024930,  0.5797305703,  0.96215671,  0.96261573,  0.95755595,  0.95851213,  0.78419858,  0.78935832
 0.0999940559,  0.1036540046,  0.5791614652,  0.96217889,  0.96264297,  0.95760012,  0.95856017,  0.78336996,  0.78855014
 0.0995511562,  0.1037395149,  0.5795916319,  0.96207672,  0.96255457,  0.95760012,  0.95858145,  0.78268546,  0.78788978
 0.1004501358,  0.1052628234,  0.5823263526,  0.96130365,  0.96197569,  0.95636219,  0.95752037,  0.78236121,  0.78755349
 0.1006879807,  0.1043390632,  0.5817116499,  0.96160132,  0.96220213,  0.95684850,  0.95795053,  0.78347802,  0.78864175
 0.1003926992,  0.1046771854,  0.5839028955,  0.96148580,  0.96211648,  0.95645064,  0.95758754,  0.78257740,  0.78776824
 0.0998443961,  0.1044370383,  0.5816730857,  0.96194786,  0.96245372,  0.95733488,  0.95835179,  0.77933496,  0.78462625
 0.0996829048,  0.1044061482,  0.5790619850,  0.96195674,  0.96245909,  0.95737910,  0.95838881,  0.78362215,  0.78880543
 0.1001857072,  0.1042347699,  0.5789912939,  0.96190345,  0.96242434,  0.95733488,  0.95836300,  0.78758514,  0.79264778
 0.0996758938,  0.1050700843,  0.5868753195,  0.96105933,  0.96177483,  0.95622957,  0.95742393,  0.78153259,  0.78672415
 0.1003960520,  0.1033833772,  0.5793512464,  0.96242326,  0.96280789,  0.95790964,  0.95881039,  0.78059590,  0.78584784
 0.1006366462,  0.1038469374,  0.5850799084,  0.96185017,  0.96238732,  0.95711380,  0.95815694,  0.77890259,  0.78419131
 0.0995767862,  0.1045737937,  0.5859469771,  0.96146363,  0.96209943,  0.95640641,  0.95755434,  0.77778578,  0.78310031
 0.1010680944,  0.1060846820,  0.5898498297,  0.96040624,  0.96121496,  0.95569903,  0.95696998,  0.79334944,  0.79815263
