train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.1384212077,  0.1416286975,  0.6756185889,  0.95910895,  0.95873761,  0.95605272,  0.95601034,  0.74085814,  0.74442172
 0.1390145719,  0.1432431787,  0.6988160014,  0.95894015,  0.95921189,  0.95437264,  0.95504659,  0.73343658,  0.73693615
 0.1377964616,  0.1426768750,  0.6889043450,  0.95952213,  0.95957714,  0.95552218,  0.95600528,  0.73700327,  0.74048305
 0.1372406781,  0.1411559880,  0.6781159043,  0.96003747,  0.95973933,  0.95667166,  0.95670593,  0.73992145,  0.74344593
 0.1406640559,  0.1413976401,  0.6959426403,  0.96052623,  0.96066523,  0.95724642,  0.95774919,  0.73466152,  0.73806912
 0.1381424963,  0.1427573711,  0.6707844734,  0.95767838,  0.95722032,  0.95441681,  0.95426428,  0.74161470,  0.74524885
 0.1377252936,  0.1410296261,  0.6841524243,  0.96000195,  0.95981413,  0.95680434,  0.95705420,  0.73966926,  0.74315041
 0.1378333271,  0.1421764195,  0.6646831036,  0.95692313,  0.95619255,  0.95370942,  0.95329046,  0.74345213,  0.74717665
 0.1384892762,  0.1412405074,  0.7060270905,  0.96038401,  0.96070790,  0.95658326,  0.95724535,  0.73361677,  0.73698384
 0.1397363245,  0.1410347372,  0.6905444264,  0.96044624,  0.96041989,  0.95711380,  0.95744497,  0.73725545,  0.74066460
 0.1375972927,  0.1406757087,  0.6856982112,  0.96058840,  0.96042687,  0.95773280,  0.95794588,  0.73880464,  0.74224573
 0.1382637322,  0.1418907195,  0.6811351776,  0.95944220,  0.95924014,  0.95578742,  0.95593083,  0.74002951,  0.74357140
 0.1376003772,  0.1406717002,  0.7036561370,  0.96097934,  0.96121609,  0.95804226,  0.95863688,  0.73462552,  0.73796296
 0.1387468427,  0.1423768550,  0.6812750101,  0.96013081,  0.96004063,  0.95680434,  0.95713294,  0.73779589,  0.74126869
 0.1384469718,  0.1413685232,  0.6904147267,  0.96053511,  0.96054929,  0.95746750,  0.95786679,  0.73696727,  0.74037844
 0.1396840513,  0.1409801543,  0.6923402548,  0.96051729,  0.96053547,  0.95751172,  0.95791882,  0.73574233,  0.73916519
 0.1385714859,  0.1412419081,  0.7043883204,  0.96034402,  0.96063703,  0.95662749,  0.95727885,  0.73365277,  0.73702723
 0.1387026310,  0.1410390884,  0.6745991707,  0.96085495,  0.96049833,  0.95786542,  0.95792669,  0.73898476,  0.74244589
 0.1376029253,  0.1405033469,  0.6918808222,  0.96120149,  0.96118546,  0.95817488,  0.95849782,  0.73631877,  0.73970222
 0.1384811699,  0.1426014900,  0.6951600909,  0.95968205,  0.95987791,  0.95552218,  0.95610952,  0.73390496,  0.73735195
 0.1379891336,  0.1418797672,  0.6714439392,  0.95786941,  0.95733583,  0.95463789,  0.95441371,  0.74118239,  0.74483651
 0.1383914053,  0.1407685131,  0.6847444773,  0.96073055,  0.96056229,  0.95808649,  0.95829242,  0.73894876,  0.74237245
 0.1387705803,  0.1411450952,  0.6977667212,  0.96007305,  0.96019465,  0.95693696,  0.95743287,  0.73502177,  0.73843622
 0.1379364431,  0.1408257633,  0.6837562919,  0.96065062,  0.96047801,  0.95795387,  0.95815474,  0.73765177,  0.74108315
 0.1377162635,  0.1409159154,  0.6949854493,  0.96057063,  0.96064061,  0.95733488,  0.95777935,  0.73545414,  0.73886335
 0.1375032812,  0.1417395473,  0.6835888028,  0.95987755,  0.95974445,  0.95676011,  0.95701379,  0.73775983,  0.74122941
 0.1406012475,  0.1431407779,  0.6648095250,  0.95617676,  0.95546728,  0.95269257,  0.95230776,  0.74485713,  0.74858069
 0.1384439766,  0.1438516080,  0.6707497835,  0.95698535,  0.95655799,  0.95260412,  0.95248413,  0.74222720,  0.74587786
 0.1373655051,  0.1432223767,  0.6894762516,  0.95914894,  0.95924377,  0.95499158,  0.95549524,  0.73671508,  0.74019277
 0.1379326135,  0.1414603144,  0.6853260398,  0.96043289,  0.96035296,  0.95755595,  0.95783240,  0.73649889,  0.73994541
 0.1392979175,  0.1409707516,  0.7039333582,  0.96082383,  0.96110117,  0.95733488,  0.95796978,  0.73289621,  0.73628187
 0.1379968077,  0.1413265169,  0.6809377670,  0.96094382,  0.96077049,  0.95817488,  0.95836014,  0.73729151,  0.74070799
 0.1374116689,  0.1409326196,  0.6800871491,  0.96050841,  0.96024168,  0.95768857,  0.95783037,  0.73887670,  0.74234188
 0.1413547695,  0.1420064121,  0.7339528799,  0.95906454,  0.95991659,  0.95468211,  0.95591229,  0.72875309,  0.73204935
 0.1377884597,  0.1426812261,  0.6850349903,  0.95943773,  0.95940876,  0.95618534,  0.95656449,  0.73808408,  0.74156851
 0.1385100335,  0.1407212764,  0.6842246652,  0.96156579,  0.96142334,  0.95817488,  0.95836610,  0.73743558,  0.74083424
 0.1382265389,  0.1411215514,  0.6699311733,  0.95916229,  0.95858884,  0.95622957,  0.95597476,  0.74255145,  0.74613422
 0.1376374066,  0.1427861899,  0.6959559321,  0.95953548,  0.95977151,  0.95547795,  0.95610422,  0.73509383,  0.73852015
 0.1377649456,  0.1415370256,  0.6868945956,  0.96062839,  0.96058887,  0.95768857,  0.95802081,  0.73563427,  0.73906267
 0.1370894462,  0.1407020092,  0.6785944700,  0.96117038,  0.96089494,  0.95799804,  0.95805979,  0.73866051,  0.74206638
 0.1398322433,  0.1400739402,  0.6996752620,  0.96114373,  0.96124619,  0.95795387,  0.95838159,  0.73574233,  0.73912227
 0.1371790618,  0.1415368915,  0.6850206256,  0.96052176,  0.96044749,  0.95751172,  0.95779240,  0.73700327,  0.74040943
 0.1390126795,  0.1397022307,  0.6861578822,  0.96142811,  0.96122390,  0.95826334,  0.95838881,  0.73707533,  0.74050081
 0.1380362213,  0.1412846893,  0.6912663579,  0.95993978,  0.95993489,  0.95693696,  0.95734084,  0.73667902,  0.74011177
 0.1370233446,  0.1428311318,  0.6818782687,  0.95858914,  0.95846367,  0.95432842,  0.95454401,  0.73862451,  0.74220121
 0.1391432434,  0.1404021680,  0.6938434839,  0.96087718,  0.96087724,  0.95799804,  0.95834512,  0.73577839,  0.73919213
 0.1397875100,  0.1407844275,  0.6765507460,  0.96089941,  0.96056408,  0.95799804,  0.95806712,  0.74006557,  0.74350584
 0.1381207407,  0.1430756152,  0.6670268178,  0.95754510,  0.95702499,  0.95397472,  0.95374334,  0.74222720,  0.74586892
 0.1397321522,  0.1400973350,  0.6870135665,  0.96064168,  0.96044141,  0.95808649,  0.95827913,  0.73862451,  0.74204552
 0.1415476501,  0.1413794309,  0.7184980512,  0.96015745,  0.96072483,  0.95649481,  0.95745063,  0.73030227,  0.73360813
 0.1379747838,  0.1407685876,  0.6934232116,  0.96068615,  0.96071213,  0.95764434,  0.95804077,  0.73621070,  0.73962009
 0.1380880624,  0.1409003139,  0.6897665858,  0.96052176,  0.96046990,  0.95760012,  0.95791382,  0.73779589,  0.74119568
 0.1378573477,  0.1418593377,  0.6979248524,  0.95966876,  0.95984495,  0.95587587,  0.95643032,  0.73570633,  0.73911899
 0.1379411519,  0.1415172368,  0.7017006874,  0.95986426,  0.96009344,  0.95605272,  0.95668125,  0.73462552,  0.73803800
 0.1375150979,  0.1403829157,  0.6997637749,  0.96077055,  0.96088916,  0.95737910,  0.95784891,  0.73520195,  0.73859817
 0.1383439749,  0.1427811980,  0.6899993420,  0.95908678,  0.95914274,  0.95481473,  0.95528299,  0.73757970,  0.74109817
 0.1380400062,  0.1418131739,  0.6942039728,  0.95987755,  0.95998907,  0.95653903,  0.95703846,  0.73660696,  0.74001557
 0.1398924291,  0.1416235417,  0.7292402387,  0.95939332,  0.96015048,  0.95512426,  0.95625669,  0.72900528,  0.73229933
 0.1387074739,  0.1417892426,  0.6642835736,  0.95814931,  0.95744812,  0.95494741,  0.95452052,  0.74366826,  0.74731147
 0.1382388473,  0.1416498721,  0.6839820743,  0.96019298,  0.96006858,  0.95698118,  0.95726776,  0.73894876,  0.74240512
 0.1371361613,  0.1414324641,  0.6863316298,  0.95964652,  0.95952851,  0.95662749,  0.95693284,  0.73880464,  0.74229896
 0.1386734545,  0.1421810985,  0.6635035276,  0.95869577,  0.95806795,  0.95569903,  0.95537245,  0.74244332,  0.74608392
 0.1384785920,  0.1407715082,  0.6801009178,  0.95987314,  0.95956874,  0.95645064,  0.95647329,  0.73984939,  0.74339050
 0.1394920647,  0.1422667354,  0.6893489361,  0.95977980,  0.95982385,  0.95658326,  0.95702016,  0.73707533,  0.74052477
 0.1393832564,  0.1419928968,  0.6949324012,  0.95985532,  0.95999151,  0.95622957,  0.95674986,  0.73599452,  0.73940712
 0.1378200799,  0.1408061236,  0.6836802959,  0.96085054,  0.96067548,  0.95799804,  0.95818090,  0.73779589,  0.74120849
 0.1385816634,  0.1427921355,  0.6773890257,  0.95830482,  0.95803642,  0.95454949,  0.95460546,  0.74028170,  0.74387199
 0.1395774782,  0.1440076232,  0.6709437966,  0.95771396,  0.95738631,  0.95370942,  0.95370913,  0.74085814,  0.74449122
 0.1389919966,  0.1404263824,  0.6805626750,  0.96050841,  0.96020031,  0.95768857,  0.95778322,  0.73970532,  0.74315381
 0.1376936138,  0.1405984759,  0.6818456650,  0.96078390,  0.96054280,  0.95804226,  0.95819682,  0.73884064,  0.74228573
 0.1371894777,  0.1405979246,  0.6851665378,  0.96071279,  0.96053660,  0.95782119,  0.95804292,  0.73653495,  0.73996210
 0.1385478079,  0.1431198716,  0.6845853329,  0.95954436,  0.95956075,  0.95561057,  0.95605665,  0.73671508,  0.74019623
 0.1384796798,  0.1419150382,  0.6839254498,  0.95965987,  0.95954746,  0.95662749,  0.95694983,  0.73739958,  0.74089217
 0.1380713284,  0.1415102929,  0.6865734458,  0.96011746,  0.96003640,  0.95693696,  0.95728761,  0.73790395,  0.74135518
 0.1383282393,  0.1415629387,  0.6918965578,  0.96044624,  0.96051282,  0.95737910,  0.95782506,  0.73696727,  0.74037641
 0.1375464201,  0.1413108706,  0.6826871634,  0.96021962,  0.96003819,  0.95733488,  0.95755810,  0.73887670,  0.74232054
 0.1386855543,  0.1415383071,  0.6748700142,  0.95975763,  0.95940363,  0.95636219,  0.95632446,  0.74071407,  0.74425596
 0.1374778301,  0.1421372741,  0.6930357814,  0.95945108,  0.95954591,  0.95565480,  0.95616406,  0.73635477,  0.73981977
 0.1384203285,  0.1403910965,  0.6896237135,  0.96096158,  0.96086895,  0.95817488,  0.95846897,  0.73581439,  0.73923045
 0.1385609359,  0.1408080310,  0.7024755478,  0.96021074,  0.96040410,  0.95706958,  0.95763797,  0.73473358,  0.73813641
 0.1374126226,  0.1417596787,  0.6998731494,  0.96005082,  0.96028721,  0.95640641,  0.95702124,  0.73469758,  0.73811376
 0.1397664100,  0.1434715837,  0.6700573564,  0.95635003,  0.95581865,  0.95220619,  0.95199215,  0.74283963,  0.74654192
