train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.0519689098,  0.0509609506,  0.4472577572,  0.99916476,  0.99916261,  0.99889469,  0.99891919,  0.81143492,  0.81559092
 0.0507651456,  0.0499296188,  0.4284317493,  0.99925804,  0.99921882,  0.99907154,  0.99904162,  0.81709117,  0.82142639
 0.0511809066,  0.0502321646,  0.4332653582,  0.99917364,  0.99916571,  0.99889469,  0.99890918,  0.81698310,  0.82116920
 0.0521883853,  0.0507580712,  0.4208235443,  0.99923587,  0.99925613,  0.99885046,  0.99888915,  0.82155854,  0.82567984
 0.0506669059,  0.0500371829,  0.4239667356,  0.99929363,  0.99926823,  0.99915993,  0.99914914,  0.81914473,  0.82342553
 0.0508841649,  0.0525747426,  0.4360204339,  0.99906260,  0.99910676,  0.99876207,  0.99881834,  0.81413698,  0.81820065
 0.0517521501,  0.0535736792,  0.4463509917,  0.99879158,  0.99887204,  0.99845254,  0.99854672,  0.81168717,  0.81567621
 0.0521592610,  0.0523623563,  0.4642475247,  0.99888933,  0.99893987,  0.99858522,  0.99865592,  0.80671543,  0.81067103
 0.0508650057,  0.0510425158,  0.4203576744,  0.99924916,  0.99924678,  0.99889469,  0.99891913,  0.82036966,  0.82454967
 0.0531498715,  0.0527623519,  0.4265580773,  0.99879599,  0.99888086,  0.99840832,  0.99851584,  0.82195485,  0.82589978
 0.0511680320,  0.0513662174,  0.4376471937,  0.99911588,  0.99911672,  0.99880624,  0.99883837,  0.81460530,  0.81877768
 0.0504338853,  0.0517372936,  0.4380893111,  0.99907589,  0.99910378,  0.99876207,  0.99881834,  0.81449723,  0.81858248
 0.0507052317,  0.0502945408,  0.4351598620,  0.99925363,  0.99924570,  0.99902731,  0.99904919,  0.81510973,  0.81933987
 0.0513076670,  0.0515769348,  0.4445168674,  0.99915141,  0.99915743,  0.99889469,  0.99892914,  0.81139892,  0.81552893
 0.0512258895,  0.0538534857,  0.4259215593,  0.99883598,  0.99891311,  0.99840832,  0.99850672,  0.81950498,  0.82348919
 0.0510818437,  0.0511529967,  0.4500657320,  0.99910259,  0.99911350,  0.99880624,  0.99884832,  0.81060636,  0.81469530
 0.0513846502,  0.0515786186,  0.4268173873,  0.99911588,  0.99912471,  0.99880624,  0.99884915,  0.81831610,  0.82244110
 0.0513219833,  0.0520869568,  0.4451242685,  0.99903148,  0.99906552,  0.99871784,  0.99877840,  0.81183124,  0.81590712
 0.0520405769,  0.0547796600,  0.4479269981,  0.99844503,  0.99856740,  0.99787778,  0.99805433,  0.81179523,  0.81566626
 0.0514250696,  0.0502762645,  0.4159390926,  0.99933803,  0.99930233,  0.99907154,  0.99905163,  0.82145047,  0.82578784
 0.0513041019,  0.0515896529,  0.4198677540,  0.99922252,  0.99922180,  0.99889469,  0.99891913,  0.81993729,  0.82410961
 0.0505619422,  0.0517964512,  0.4398050904,  0.99904037,  0.99908358,  0.99871784,  0.99877840,  0.81392080,  0.81797522
 0.0507822260,  0.0510883890,  0.4277924299,  0.99918699,  0.99918848,  0.99889469,  0.99892914,  0.81759554,  0.82175243
 0.0505018942,  0.0526063479,  0.4412023425,  0.99887156,  0.99894607,  0.99854100,  0.99863750,  0.81482148,  0.81880713
 0.0511237904,  0.0519026034,  0.4532039464,  0.99901372,  0.99903888,  0.99867362,  0.99873757,  0.80948949,  0.81352311
 0.0507911965,  0.0533836409,  0.4523698390,  0.99864942,  0.99874592,  0.99831992,  0.99843425,  0.81096661,  0.81490529
 0.0521502383,  0.0539018959,  0.4512962103,  0.99860942,  0.99870867,  0.99831992,  0.99843508,  0.81129086,  0.81522012
 0.0506214276,  0.0511502661,  0.4393603802,  0.99915588,  0.99916267,  0.99889469,  0.99892914,  0.81330836,  0.81744230
 0.0508416668,  0.0504056700,  0.4421491027,  0.99918252,  0.99917561,  0.99893892,  0.99895912,  0.81345248,  0.81764334
 0.0511356778,  0.0516849197,  0.4269327819,  0.99908036,  0.99910617,  0.99876207,  0.99881834,  0.81910866,  0.82319045
 0.0508949868,  0.0519671254,  0.4283986092,  0.99913365,  0.99915409,  0.99880624,  0.99885917,  0.81745148,  0.82155275
 0.0506491773,  0.0516123623,  0.4216450751,  0.99914253,  0.99917179,  0.99880624,  0.99884909,  0.82062185,  0.82471317
 0.0508165769,  0.0503150225,  0.4276480079,  0.99917811,  0.99917579,  0.99889469,  0.99892914,  0.81885648,  0.82302850
 0.0512043126,  0.0529494956,  0.4331725538,  0.99896926,  0.99903244,  0.99849677,  0.99857837,  0.81629860,  0.82033205
 0.0520410910,  0.0522912033,  0.4407802820,  0.99884933,  0.99892497,  0.99854100,  0.99862754,  0.81550598,  0.81949192
 0.0509219877,  0.0531522259,  0.4325962663,  0.99892044,  0.99899143,  0.99858522,  0.99868751,  0.81597435,  0.81997985
 0.0522424206,  0.0540554076,  0.4349532127,  0.99868494,  0.99877948,  0.99831992,  0.99842590,  0.81694710,  0.82088238
 0.0520739742,  0.0545017458,  0.4538967311,  0.99830288,  0.99843740,  0.99770093,  0.99789172,  0.81082249,  0.81467867
 0.0503561273,  0.0514068119,  0.4338147640,  0.99904484,  0.99907756,  0.99876207,  0.99881834,  0.81676692,  0.82083869
 0.0515912548,  0.0530322492,  0.4368292689,  0.99879599,  0.99886894,  0.99845254,  0.99853677,  0.81640667,  0.82039785
 0.0508858487,  0.0512131155,  0.4264280498,  0.99912477,  0.99915761,  0.99876207,  0.99880922,  0.81982923,  0.82389987
 0.0509178452,  0.0520878844,  0.4236659408,  0.99909812,  0.99912685,  0.99880624,  0.99884909,  0.81979322,  0.82386863
 0.0513418801,  0.0515608750,  0.4462405443,  0.99898708,  0.99902362,  0.99867362,  0.99873757,  0.81251574,  0.81656855
 0.0514788516,  0.0532538556,  0.4499156475,  0.99868941,  0.99878132,  0.99840832,  0.99851507,  0.81197536,  0.81592464
 0.0518845618,  0.0515160523,  0.4432222247,  0.99905372,  0.99906921,  0.99880624,  0.99885833,  0.81309217,  0.81719440
 0.0517715588,  0.0525638051,  0.4424672425,  0.99899149,  0.99903840,  0.99867362,  0.99873835,  0.81298411,  0.81703597
 0.0511530414,  0.0492703319,  0.4262190759,  0.99920028,  0.99914551,  0.99907154,  0.99902159,  0.81791979,  0.82227999
 0.0508542471,  0.0504756793,  0.4384776652,  0.99923587,  0.99922478,  0.99898309,  0.99899912,  0.81431711,  0.81854409
 0.0501217358,  0.0507974289,  0.4309211075,  0.99911588,  0.99912745,  0.99885046,  0.99888915,  0.81734335,  0.82145822
 0.0512057170,  0.0513419695,  0.4276475310,  0.99912924,  0.99913651,  0.99885046,  0.99888915,  0.81799185,  0.82211423
 0.0521945581,  0.0491365753,  0.4416773617,  0.99915588,  0.99912161,  0.99889469,  0.99887156,  0.81482148,  0.81910586
 0.0515118614,  0.0532249995,  0.4429813027,  0.99867159,  0.99876642,  0.99831992,  0.99843425,  0.81460530,  0.81855255
 0.0523322001,  0.0515944660,  0.4319800735,  0.99893820,  0.99900430,  0.99854100,  0.99861753,  0.82011747,  0.82411933
 0.0506320894,  0.0507364608,  0.4328878522,  0.99921364,  0.99920368,  0.99898309,  0.99899912,  0.81615448,  0.82037359
 0.0513581745,  0.0508673452,  0.4285656810,  0.99913812,  0.99916083,  0.99876207,  0.99880922,  0.81882048,  0.82290864
 0.0505019538,  0.0524240397,  0.4162856936,  0.99920028,  0.99920380,  0.99889469,  0.99891919,  0.82080197,  0.82494259
 0.0509955287,  0.0501668192,  0.4313274622,  0.99921811,  0.99920207,  0.99893892,  0.99894923,  0.81694710,  0.82119417
 0.0518096983,  0.0503741391,  0.4130144119,  0.99934250,  0.99933064,  0.99902731,  0.99903911,  0.82382822,  0.82804322
 0.0507447794,  0.0511004515,  0.4357011914,  0.99916035,  0.99916047,  0.99889469,  0.99891919,  0.81521779,  0.81938785
 0.0510784611,  0.0511612706,  0.4276821017,  0.99920917,  0.99920976,  0.99889469,  0.99892914,  0.81777567,  0.82193923
 0.0504638925,  0.0508364365,  0.4273266196,  0.99927580,  0.99927187,  0.99893892,  0.99896920,  0.81748748,  0.82166159
 0.0512822457,  0.0528270379,  0.4436542094,  0.99900484,  0.99906319,  0.99867362,  0.99873757,  0.81276792,  0.81679124
 0.0504741259,  0.0514389388,  0.4290848374,  0.99906260,  0.99909198,  0.99876207,  0.99881834,  0.81871241,  0.82278734
 0.0508176908,  0.0503290109,  0.4389494061,  0.99923140,  0.99920803,  0.99898309,  0.99897164,  0.81431711,  0.81858891
 0.0516565256,  0.0513780564,  0.4266870618,  0.99908477,  0.99911785,  0.99871784,  0.99876833,  0.81990129,  0.82397908
 0.0508459210,  0.0501802303,  0.4340472221,  0.99925363,  0.99923027,  0.99898309,  0.99897164,  0.81575817,  0.82003623
 0.0507598445,  0.0509928353,  0.4334985316,  0.99911588,  0.99913615,  0.99880624,  0.99885917,  0.81658679,  0.82067758
 0.0507147387,  0.0516388677,  0.4310269058,  0.99916035,  0.99916941,  0.99885046,  0.99889916,  0.81593829,  0.82005990
 0.0517127924,  0.0542536303,  0.4489864707,  0.99842727,  0.99854571,  0.99818730,  0.99833179,  0.81294811,  0.81680965
 0.0510173142,  0.0517033562,  0.4411940575,  0.99895597,  0.99899560,  0.99867362,  0.99873757,  0.81467736,  0.81871033
 0.0516476147,  0.0515043996,  0.4256828725,  0.99909812,  0.99913573,  0.99871784,  0.99876833,  0.82044166,  0.82449597
 0.0509547368,  0.0505844355,  0.4443726242,  0.99923587,  0.99922967,  0.99898309,  0.99900913,  0.81237167,  0.81657308
 0.0504922755,  0.0503858738,  0.4342968166,  0.99921364,  0.99921268,  0.99889469,  0.99892914,  0.81575817,  0.81991953
 0.0516726896,  0.0523218624,  0.4461005926,  0.99883598,  0.99891204,  0.99858522,  0.99866754,  0.81366861,  0.81764197
 0.0511025973,  0.0536794849,  0.4312734604,  0.99876934,  0.99885559,  0.99840832,  0.99850595,  0.81828010,  0.82223815
 0.0511316434,  0.0509829037,  0.4353870153,  0.99918252,  0.99917871,  0.99893892,  0.99895912,  0.81507367,  0.81927133
 0.0511822514,  0.0509968288,  0.4349316359,  0.99921811,  0.99919796,  0.99898309,  0.99898034,  0.81532586,  0.81958020
 0.0529517047,  0.0513407141,  0.4507874846,  0.99908924,  0.99910516,  0.99880624,  0.99885917,  0.80999386,  0.81408507
 0.0513275564,  0.0511870645,  0.4229840338,  0.99923587,  0.99924737,  0.99885046,  0.99888915,  0.81925279,  0.82339168
 0.0503374040,  0.0514361374,  0.4337865412,  0.99918699,  0.99919933,  0.99889469,  0.99893916,  0.81478548,  0.81891006
 0.0509139672,  0.0514218472,  0.4348714650,  0.99908036,  0.99910897,  0.99876207,  0.99881834,  0.81593829,  0.82002461
 0.0506407842,  0.0499137081,  0.4324253500,  0.99920475,  0.99920559,  0.99889469,  0.99892914,  0.81730735,  0.82145488
