train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.0738721490,  0.0767747536,  0.7087813616,  0.99240291,  0.99308318,  0.98828369,  0.98931623,  0.74413663,  0.74849975
 0.0731407180,  0.0752275959,  0.7026147246,  0.99318928,  0.99377626,  0.98952162,  0.99043936,  0.74734300,  0.75171441
 0.0740769655,  0.0734779164,  0.7146987915,  0.99417114,  0.99465579,  0.99071538,  0.99147075,  0.74518138,  0.74938315
 0.0720805526,  0.0738978088,  0.7089831829,  0.99410003,  0.99460077,  0.99089223,  0.99167907,  0.74615413,  0.75041550
 0.0729291067,  0.0754443333,  0.7253063321,  0.99300712,  0.99363446,  0.98921216,  0.99016929,  0.74121845,  0.74541038
 0.0738376603,  0.0748320818,  0.7099377513,  0.99336255,  0.99393350,  0.98938900,  0.99027091,  0.74518138,  0.74946076
 0.0721443146,  0.0749872848,  0.7067645192,  0.99360245,  0.99414581,  0.98987532,  0.99070418,  0.74662250,  0.75088102
 0.0730247572,  0.0756049082,  0.7022958398,  0.99301153,  0.99362224,  0.98907948,  0.99003190,  0.74525344,  0.74966896
 0.0732211024,  0.0741164088,  0.7101178765,  0.99457538,  0.99502605,  0.99115747,  0.99187565,  0.74503732,  0.74920833
 0.0757000595,  0.0746630579,  0.6877347827,  0.99259835,  0.99320203,  0.98881423,  0.98976105,  0.75631374,  0.76091671
 0.0721441284,  0.0741961375,  0.7046606541,  0.99414444,  0.99465555,  0.99075955,  0.99155742,  0.74428070,  0.74856818
 0.0725910217,  0.0766146258,  0.7170202136,  0.99217629,  0.99287552,  0.98797417,  0.98902369,  0.74392045,  0.74817944
 0.0724053755,  0.0741556883,  0.6944304109,  0.99427330,  0.99474168,  0.99106908,  0.99184239,  0.75000900,  0.75434375
 0.0739307180,  0.0774270743,  0.7230827808,  0.99190533,  0.99262947,  0.98744363,  0.98853713,  0.74255145,  0.74678153
 0.0717251748,  0.0747831389,  0.7102735639,  0.99406892,  0.99459022,  0.99053854,  0.99136746,  0.74449688,  0.74869680
 0.0727542788,  0.0749805942,  0.7207596898,  0.99382013,  0.99436975,  0.99014062,  0.99101502,  0.74042583,  0.74463612
 0.0744548216,  0.0768676698,  0.7344748378,  0.99227405,  0.99297178,  0.98815101,  0.98919702,  0.73894876,  0.74310899
 0.0714998022,  0.0745468065,  0.6927962303,  0.99335366,  0.99391365,  0.98969847,  0.99060255,  0.75195444,  0.75640088
 0.0738221481,  0.0763856769,  0.7328683138,  0.99287826,  0.99351865,  0.98899108,  0.98996687,  0.73858845,  0.74273759
 0.0718228444,  0.0740834326,  0.6927202940,  0.99368244,  0.99422765,  0.99000794,  0.99088329,  0.74990094,  0.75436056
 0.0750911459,  0.0744079947,  0.6764942408,  0.99300712,  0.99356729,  0.98925632,  0.99016434,  0.75861943,  0.76325601
 0.0726231337,  0.0752322525,  0.7082051039,  0.99335808,  0.99393898,  0.98969847,  0.99060255,  0.74640632,  0.75067347
 0.0725937411,  0.0759375691,  0.7208958268,  0.99294490,  0.99356759,  0.98890263,  0.98986602,  0.74309182,  0.74729729
 0.0726430044,  0.0747289509,  0.7009056807,  0.99357134,  0.99413103,  0.98969847,  0.99058253,  0.74766725,  0.75200844
 0.0729581416,  0.0753807127,  0.7031973600,  0.99309599,  0.99370682,  0.98934478,  0.99028689,  0.74745107,  0.75176650
 0.0724242479,  0.0753500536,  0.6964244246,  0.99324703,  0.99381423,  0.98969847,  0.99059176,  0.75008106,  0.75450987
 0.0722958446,  0.0783573389,  0.7122824788,  0.99126112,  0.99204111,  0.98686886,  0.98800719,  0.74413663,  0.74848318
 0.0733484253,  0.0741249695,  0.7233693600,  0.99434441,  0.99483782,  0.99102485,  0.99181235,  0.74150664,  0.74564272
 0.0723245963,  0.0744774267,  0.7125300169,  0.99374908,  0.99429280,  0.99009639,  0.99096417,  0.74496526,  0.74920684
 0.0732343644,  0.0747290775,  0.6861246228,  0.99386901,  0.99436611,  0.99045008,  0.99125659,  0.75256693,  0.75704914
 0.0731845126,  0.0758463144,  0.6952636838,  0.99263394,  0.99326026,  0.98881423,  0.98979026,  0.75163025,  0.75607991
 0.0721354038,  0.0763185695,  0.6988023520,  0.99244291,  0.99310440,  0.98837209,  0.98937702,  0.74759519,  0.75207353
 0.0719194785,  0.0725139752,  0.6851768494,  0.99448657,  0.99494338,  0.99133432,  0.99208325,  0.75328743,  0.75777167
 0.0716604292,  0.0736941174,  0.6959873438,  0.99401116,  0.99452490,  0.99062693,  0.99144739,  0.74932450,  0.75370926
 0.0726109669,  0.0756422728,  0.7093728781,  0.99269170,  0.99333555,  0.98877001,  0.98974943,  0.74665850,  0.75097555
 0.0731706694,  0.0749740154,  0.6939310431,  0.99329591,  0.99384785,  0.98965424,  0.99054253,  0.75148612,  0.75594556
 0.0721540004,  0.0749070272,  0.7097041607,  0.99318480,  0.99378663,  0.98943317,  0.99034852,  0.74431676,  0.74862051
 0.0789772421,  0.0784458667,  0.6880105734,  0.98993272,  0.99073362,  0.98532140,  0.98653907,  0.75833124,  0.76301277
 0.0722469240,  0.0740431547,  0.7064419389,  0.99364686,  0.99419981,  0.98974270,  0.99062258,  0.74637026,  0.75070035
 0.0728729740,  0.0761588067,  0.7122585177,  0.99270058,  0.99334425,  0.98877001,  0.98974025,  0.74442482,  0.74868655
 0.0720861778,  0.0755072087,  0.7013861537,  0.99282050,  0.99344599,  0.98894686,  0.98991191,  0.74835175,  0.75273818
 0.0727136582,  0.0763408169,  0.7109140158,  0.99304712,  0.99366534,  0.98921216,  0.99015766,  0.74464101,  0.74885643
 0.0724158138,  0.0733251721,  0.6893658042,  0.99447322,  0.99492460,  0.99111325,  0.99184239,  0.74982888,  0.75428993
 0.0732704177,  0.0767656565,  0.7148588300,  0.99265611,  0.99329358,  0.98850471,  0.98945034,  0.74363226,  0.74785435
 0.0725949481,  0.0757962316,  0.7073267102,  0.99271834,  0.99335039,  0.98885840,  0.98983103,  0.74748713,  0.75182164
 0.0737307221,  0.0785651356,  0.7149633765,  0.99039477,  0.99126542,  0.98554248,  0.98680836,  0.74233526,  0.74675715
 0.0735131651,  0.0791236982,  0.7094966769,  0.99085683,  0.99166727,  0.98638254,  0.98756063,  0.74572182,  0.75009853
 0.0718281791,  0.0749314949,  0.7102116942,  0.99346918,  0.99404621,  0.98969847,  0.99059182,  0.74298376,  0.74729830
 0.0738398805,  0.0766335726,  0.7085764408,  0.99198526,  0.99270135,  0.98757625,  0.98865622,  0.74503732,  0.74943036
 0.0733108744,  0.0758752748,  0.7109056711,  0.99199414,  0.99270988,  0.98766470,  0.98874801,  0.74665850,  0.75104624
 0.0730338320,  0.0737855956,  0.6872496605,  0.99409556,  0.99456906,  0.99071538,  0.99146986,  0.75235075,  0.75682491
 0.0728533939,  0.0740247443,  0.7112194300,  0.99435771,  0.99483037,  0.99089223,  0.99163240,  0.74442482,  0.74861395
 0.0714503527,  0.0741375983,  0.6938238740,  0.99395788,  0.99447852,  0.99049431,  0.99132657,  0.74914438,  0.75352019
 0.0724699721,  0.0735540912,  0.6960222125,  0.99434882,  0.99481893,  0.99115747,  0.99192244,  0.75000900,  0.75434196
 0.0723899156,  0.0744675547,  0.6947380304,  0.99413115,  0.99463123,  0.99075955,  0.99155825,  0.74838781,  0.75273341
 0.0733119100,  0.0739789605,  0.6936824322,  0.99333143,  0.99390692,  0.98974270,  0.99064171,  0.75134200,  0.75581735
 0.0764739513,  0.0760792643,  0.6864031553,  0.99175423,  0.99241561,  0.98784155,  0.98887205,  0.75739455,  0.76200247
 0.0726369694,  0.0752492175,  0.6916423440,  0.99332702,  0.99387324,  0.98969847,  0.99059337,  0.75217062,  0.75662029
 0.0732445568,  0.0729955509,  0.6839473844,  0.99459320,  0.99501163,  0.99142277,  0.99212646,  0.75310731,  0.75759113
 0.0721030012,  0.0747132674,  0.7101177573,  0.99381125,  0.99434745,  0.99018478,  0.99103498,  0.74525344,  0.74948895
 0.0717543364,  0.0759611279,  0.7077564597,  0.99311376,  0.99371970,  0.98934478,  0.99027771,  0.74575782,  0.75002116
