train_loss,test1_loss,test2_loss,train_micro,train_macro,test1_micro,test1_macro,test2_micro,test2_macro
 0.0853469297,  0.0863910466,  0.6142185330,  0.99089235,  0.99112850,  0.98739940,  0.98798537,  0.74838781,  0.75300014
 0.0860036165,  0.0888343602,  0.6032482982,  0.98999047,  0.99045223,  0.98563093,  0.98643553,  0.75112581,  0.75576741
 0.0858180374,  0.0878351331,  0.6075056791,  0.99031484,  0.99068934,  0.98611724,  0.98686457,  0.75044131,  0.75504297
 0.0877368450,  0.0868884251,  0.6415445209,  0.99036813,  0.99083036,  0.98571932,  0.98654443,  0.73916489,  0.74378997
 0.0866985023,  0.0871486068,  0.5777698159,  0.99118114,  0.99135178,  0.98739940,  0.98791915,  0.76063699,  0.76526910
 0.0860135481,  0.0880033597,  0.5976509452,  0.99073243,  0.99096805,  0.98713416,  0.98771513,  0.75386387,  0.75848776
 0.0853599310,  0.0879629105,  0.6000313759,  0.99056804,  0.99085915,  0.98655939,  0.98722756,  0.75346762,  0.75809866
 0.0863793492,  0.0876679122,  0.5786120892,  0.99133664,  0.99148184,  0.98766470,  0.98815441,  0.75901574,  0.76365912
 0.0859211087,  0.0866134763,  0.5944696069,  0.99111009,  0.99130881,  0.98748785,  0.98804110,  0.75447637,  0.75913584
 0.0866077542,  0.0887981504,  0.6027133465,  0.99027485,  0.99060214,  0.98633832,  0.98704821,  0.75116187,  0.75578326
 0.0866182894,  0.0884423181,  0.6082473397,  0.98974168,  0.99017334,  0.98549825,  0.98629373,  0.74986488,  0.75446862
 0.0854701996,  0.0865133032,  0.5999078155,  0.99127442,  0.99140978,  0.98792994,  0.98838085,  0.75253087,  0.75713515
 0.0866437554,  0.0887157544,  0.5908643007,  0.99064803,  0.99097747,  0.98660362,  0.98729944,  0.75523293,  0.75987345
 0.0875362381,  0.0897742435,  0.5837130547,  0.99011487,  0.99052531,  0.98571932,  0.98648864,  0.75667399,  0.76129246
 0.0863330513,  0.0859883428,  0.5964741111,  0.99159431,  0.99169862,  0.98823947,  0.98865342,  0.75411606,  0.75873750
 0.0855852216,  0.0858955309,  0.5982117057,  0.99139887,  0.99154484,  0.98806262,  0.98851842,  0.75339556,  0.75801569
 0.0850581899,  0.0856469348,  0.6009178162,  0.99170983,  0.99182081,  0.98837209,  0.98880345,  0.75155818,  0.75617653
 0.0862865299,  0.0888677910,  0.5996834040,  0.99004823,  0.99048281,  0.98580778,  0.98659956,  0.75152212,  0.75616091
 0.0863755569,  0.0871672332,  0.5980620980,  0.99072796,  0.99103183,  0.98678046,  0.98743635,  0.75202650,  0.75667918
 0.0857038051,  0.0878444463,  0.6019196510,  0.99047476,  0.99077922,  0.98651516,  0.98719472,  0.75249487,  0.75712943
 0.0859858990,  0.0880486518,  0.6079699993,  0.99087906,  0.99111545,  0.98739940,  0.98798651,  0.74972081,  0.75433743
 0.0853494257,  0.0871868730,  0.5972416401,  0.99105674,  0.99125332,  0.98748785,  0.98801303,  0.75382787,  0.75848109
 0.0859874487,  0.0869408995,  0.5898866653,  0.99109674,  0.99130595,  0.98748785,  0.98804569,  0.75562918,  0.76027215
 0.0852553621,  0.0880959854,  0.6066280603,  0.99067467,  0.99101579,  0.98660362,  0.98731118,  0.74957669,  0.75418806
 0.0859998614,  0.0853443071,  0.6064123511,  0.99182981,  0.99193633,  0.98868155,  0.98908120,  0.74972081,  0.75435352
 0.0864325017,  0.0867467374,  0.6158638597,  0.99070132,  0.99099499,  0.98682463,  0.98749095,  0.74770325,  0.75230783
 0.0854526311,  0.0878189951,  0.6149814129,  0.99033260,  0.99072438,  0.98611724,  0.98687410,  0.74745107,  0.75206965
 0.0875555798,  0.0889908075,  0.5803458691,  0.99031037,  0.99069571,  0.98602885,  0.98677200,  0.75970024,  0.76433897
